source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%),State
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,157,157,ROCKINGHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, ROCKINGHAM",2021,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,147.3,8.4,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,157,157,ROCKINGHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, ROCKINGHAM",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,88.7,11.1,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,157,157,ROCKINGHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, ROCKINGHAM",2019,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,115,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,157,157,ROCKINGHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, ROCKINGHAM",2018,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,110,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,157,157,ROCKINGHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, ROCKINGHAM",2017,ANNUAL,00,00,YEAR,,2018-02-22 15:08:35.000,126.1,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,157,157,ROCKINGHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, ROCKINGHAM",2016,ANNUAL,00,00,YEAR,,2017-02-23 15:00:08.000,110,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,157,157,ROCKINGHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, ROCKINGHAM",2015,ANNUAL,00,00,YEAR,,2016-02-18 15:04:50.000,116.8,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,169,169,STOKES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, STOKES",2023,ANNUAL,00,00,YEAR,,2025-05-06 15:00:00.000,133.2,10.2,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,169,169,STOKES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, STOKES",2022,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,139.4,8.7,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,169,169,STOKES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, STOKES",2021,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,150.8,3.8,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,169,169,STOKES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, STOKES",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,125.8,6.7,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,169,169,STOKES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, STOKES",2019,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,110,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,169,169,STOKES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, STOKES",2018,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,100,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,169,169,STOKES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, STOKES",2017,ANNUAL,00,00,YEAR,,2018-02-22 15:08:35.000,118.9,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,169,169,STOKES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, STOKES",2016,ANNUAL,00,00,YEAR,,2017-02-23 15:00:08.000,103.5,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,169,169,STOKES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, STOKES",2015,ANNUAL,00,00,YEAR,,2016-02-18 15:04:50.000,111.8,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,181,181,VANCE,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, VANCE",2022,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,88.8,15.4,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,181,181,VANCE,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, VANCE",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,85.8,21.2,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,185,185,WARREN,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, WARREN",2023,ANNUAL,00,00,YEAR,,2025-05-06 15:00:00.000,108.3,7.5,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,185,185,WARREN,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, WARREN",2022,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,88.2,16.6,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,185,185,WARREN,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, WARREN",2021,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,137.6,6.6,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,185,185,WARREN,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, WARREN",2019,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,56.5,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,40,NORTHERN PIEDMONT,185,185,WARREN,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, NORTHERN PIEDMONT, WARREN",2018,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,86.1,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,,998,OTHER (COMBINED) COUNTIES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, OTHER (COMBINED) COUNTIES",2019,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,100.5,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,,998,OTHER (COMBINED) COUNTIES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, OTHER (COMBINED) COUNTIES",2018,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,80.3,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,,998,OTHER (COMBINED) COUNTIES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, OTHER (COMBINED) COUNTIES",2017,ANNUAL,00,00,YEAR,,2018-02-22 15:08:35.000,150.3,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,,998,OTHER (COMBINED) COUNTIES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, OTHER (COMBINED) COUNTIES",2016,ANNUAL,00,00,YEAR,,2017-02-23 15:00:08.000,101.9,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,,998,OTHER (COMBINED) COUNTIES,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, OTHER (COMBINED) COUNTIES",2015,ANNUAL,00,00,YEAR,,2016-02-18 15:04:50.000,95,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,003,003,ALEXANDER,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, ALEXANDER",2023,ANNUAL,00,00,YEAR,,2025-05-06 15:00:00.000,134.7,12.2,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,003,003,ALEXANDER,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, ALEXANDER",2022,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,140.4,12.1,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,003,003,ALEXANDER,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, ALEXANDER",2021,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,137.2,8.9,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,003,003,ALEXANDER,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, ALEXANDER",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,130.1,8.7,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,003,003,ALEXANDER,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, ALEXANDER",2019,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,123.5,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,003,003,ALEXANDER,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, ALEXANDER",2017,ANNUAL,00,00,YEAR,,2018-02-22 15:08:35.000,132,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,003,003,ALEXANDER,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, ALEXANDER",2016,ANNUAL,00,00,YEAR,,2017-02-23 15:00:08.000,121.8,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,035,035,CATAWBA,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CATAWBA",2023,ANNUAL,00,00,YEAR,,2025-05-06 15:00:00.000,156.5,7.2,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,035,035,CATAWBA,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CATAWBA",2022,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,143.6,10.2,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,035,035,CATAWBA,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CATAWBA",2021,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,137.5,3.3,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,035,035,CATAWBA,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CATAWBA",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,150.8,2.7,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,035,035,CATAWBA,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CATAWBA",2019,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,133,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,035,035,CATAWBA,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CATAWBA",2018,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,144.8,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,035,035,CATAWBA,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CATAWBA",2017,ANNUAL,00,00,YEAR,,2018-02-22 15:08:35.000,157.1,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,035,035,CATAWBA,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CATAWBA",2016,ANNUAL,00,00,YEAR,,2017-02-23 15:00:08.000,127,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,035,035,CATAWBA,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CATAWBA",2015,ANNUAL,00,00,YEAR,,2016-02-18 15:04:50.000,51.2,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,037,037,CHATHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CHATHAM",2023,ANNUAL,00,00,YEAR,,2025-05-06 15:00:00.000,117.4,9.0,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,037,037,CHATHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CHATHAM",2022,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,111.1,15.2,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,037,037,CHATHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CHATHAM",2021,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,149.2,7.6,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,037,037,CHATHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CHATHAM",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,127.2,11.6,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,037,037,CHATHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CHATHAM",2018,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,108.6,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,037,037,CHATHAM,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, CHATHAM",2017,ANNUAL,00,00,YEAR,,2018-02-22 15:08:35.000,130.8,,NC
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,37,37,NC,NORTH CAROLINA,50,CENTRAL PIEDMONT,057,057,DAVIDSON,,,00000000,,,9000,UNITED STATES,"NORTH CAROLINA, CENTRAL PIEDMONT, DAVIDSON",2023,ANNUAL,00,00,YEAR,,2025-05-06 15:00:00.000,128.5,4.4,NC
